"year_month","product_category_en","price_bucket","order_count","total_revenue","avg_price","updated_at"
"2017-03","home_confort","C. 150-500",6,1624,270.6666666666667,"2026-05-28 10:53:44"
"2017-03","home_construction","A. 0-50",6,91.08,15.18,"2026-05-28 10:53:44"
"2017-03","home_construction","B. 50-150",4,500.88,125.22,"2026-05-28 10:53:44"
"2017-03","housewares","A. 0-50",110,2971.44,27.01309090909091,"2026-05-28 10:53:44"
"2017-03","housewares","B. 50-150",60,5117.23,85.28716666666666,"2026-05-28 10:53:44"
"2017-03","housewares","C. 150-500",30,5255.07,175.16899999999998,"2026-05-28 10:53:44"
"2017-03","industry_commerce_and_business","B. 50-150",2,238,119,"2026-05-28 10:53:44"
"2017-03","kitchen_dining_laundry_garden_furniture","A. 0-50",3,113.98,37.99333333333333,"2026-05-28 10:53:44"
"2017-03","luggage_accessories","B. 50-150",22,1897.5,86.25,"2026-05-28 10:53:44"
"2017-03","luggage_accessories","C. 150-500",16,4026.51,251.656875,"2026-05-28 10:53:44"
"2017-03","market_place","A. 0-50",4,140.69,35.1725,"2026-05-28 10:53:44"
"2017-03","market_place","B. 50-150",9,758.3000000000001,84.25555555555556,"2026-05-28 10:53:44"
"2017-03","market_place","C. 150-500",4,909.6,227.4,"2026-05-28 10:53:44"
"2017-03","music","A. 0-50",1,27.99,27.99,"2026-05-28 10:53:44"
"2017-03","musical_instruments","A. 0-50",6,134.68,22.44666666666667,"2026-05-28 10:53:44"
"2017-03","musical_instruments","C. 150-500",4,1532.65,383.1625,"2026-05-28 10:53:44"
"2017-03","office_furniture","B. 50-150",54,5955.5199999999995,110.2874074074074,"2026-05-28 10:53:44"
"2017-03","office_furniture","C. 150-500",20,3918.3900000000003,195.91950000000003,"2026-05-28 10:53:44"
"2017-03","office_furniture","D. 500+",1,1099.9,1099.9,"2026-05-28 10:53:44"
"2017-03","perfumery","A. 0-50",9,204.3,22.700000000000003,"2026-05-28 10:53:44"
"2017-03","perfumery","B. 50-150",39,3426.84,87.86769230769231,"2026-05-28 10:53:44"
"2017-03","perfumery","C. 150-500",58,16176.99,278.91362068965515,"2026-05-28 10:53:44"
"2017-03","pet_shop","A. 0-50",11,302.4,27.49090909090909,"2026-05-28 10:53:44"
"2017-03","pet_shop","B. 50-150",26,2630.76,101.18307692307692,"2026-05-28 10:53:44"
"2017-03","pet_shop","C. 150-500",5,1330.9,266.18,"2026-05-28 10:53:44"
"2017-03","pet_shop","D. 500+",3,4105.9,1368.6333333333332,"2026-05-28 10:53:44"
"2017-03","signaling_and_security","B. 50-150",1,75,75,"2026-05-28 10:53:44"
"2017-03","small_appliances","A. 0-50",3,134.8,44.93333333333334,"2026-05-28 10:53:44"
"2017-03","small_appliances","B. 50-150",12,1156.32,96.36,"2026-05-28 10:53:44"
"2017-03","small_appliances","C. 150-500",8,2240.95,280.11875,"2026-05-28 10:53:44"
"2017-03","small_appliances","D. 500+",8,7638.99,954.87375,"2026-05-28 10:53:44"
"2017-03","sports_leisure","A. 0-50",51,1489.87,29.21313725490196,"2026-05-28 10:53:44"
"2017-03","sports_leisure","B. 50-150",109,9942.98,91.22,"2026-05-28 10:53:44"
"2017-03","sports_leisure","C. 150-500",30,6820.64,227.35466666666667,"2026-05-28 10:53:44"
"2017-03","sports_leisure","D. 500+",6,7497,1249.5,"2026-05-28 10:53:44"
"2017-03","stationery","A. 0-50",11,349.13,31.73909090909091,"2026-05-28 10:53:44"
"2017-03","stationery","B. 50-150",36,3301.9900000000002,91.72194444444445,"2026-05-28 10:53:44"
"2017-03","stationery","C. 150-500",8,1653.5,206.6875,"2026-05-28 10:53:44"
"2017-03","stationery","D. 500+",1,598,598,"2026-05-28 10:53:44"
"2017-03","tablets_printing_image","B. 50-150",5,495,99,"2026-05-28 10:53:44"
"2017-03","telephony","A. 0-50",133,3419.85,25.71315789473684,"2026-05-28 10:53:44"
"2017-03","telephony","B. 50-150",28,2472.25,88.29464285714286,"2026-05-28 10:53:44"
"2017-03","telephony","C. 150-500",7,2065.99,295.14142857142855,"2026-05-28 10:53:44"
"2017-03","toys","A. 0-50",33,1361.28,41.25090909090909,"2026-05-28 10:53:44"
"2017-03","toys","B. 50-150",56,5184.04,92.57214285714285,"2026-05-28 10:53:44"
"2017-03","toys","C. 150-500",9,2224.56,247.17333333333332,"2026-05-28 10:53:44"
"2017-03","toys","D. 500+",5,3659.59,731.918,"2026-05-28 10:53:44"
"2017-03","watches_gifts","A. 0-50",29,1052.59,36.29620689655172,"2026-05-28 10:53:44"
"2017-03","watches_gifts","B. 50-150",14,1479.23,105.65928571428572,"2026-05-28 10:53:44"
"2017-03","watches_gifts","C. 150-500",25,6627.14,265.0856,"2026-05-28 10:53:44"
"2017-03","watches_gifts","D. 500+",12,15811.42,1317.6183333333333,"2026-05-28 10:53:44"
"2017-04","","A. 0-50",42,1453.04,34.59619047619047,"2026-05-28 10:53:44"
"2017-04","","B. 50-150",17,1545.61,90.91823529411764,"2026-05-28 10:53:44"
"2017-04","","C. 150-500",7,1608.46,229.78,"2026-05-28 10:53:44"
"2017-04","","D. 500+",6,4296.0599999999995,716.0099999999999,"2026-05-28 10:53:44"
"2017-04","air_conditioning","B. 50-150",14,1215.4,86.81428571428572,"2026-05-28 10:53:44"
"2017-04","air_conditioning","D. 500+",2,1366.83,683.415,"2026-05-28 10:53:44"
"2017-04","art","B. 50-150",1,119.9,119.9,"2026-05-28 10:53:44"
"2017-04","audio","A. 0-50",1,39.9,39.9,"2026-05-28 10:53:44"
"2017-04","audio","B. 50-150",10,902.3000000000001,90.23,"2026-05-28 10:53:44"
"2017-04","auto","A. 0-50",21,592.76,28.226666666666667,"2026-05-28 10:53:44"
"2017-04","auto","B. 50-150",29,3241.2,111.7655172413793,"2026-05-28 10:53:44"
"2017-04","auto","C. 150-500",32,8235.36,257.355,"2026-05-28 10:53:44"
"2017-04","auto","D. 500+",4,3199.9,799.975,"2026-05-28 10:53:44"
"2017-04","baby","A. 0-50",14,420.48,30.034285714285716,"2026-05-28 10:53:44"
"2017-04","baby","B. 50-150",31,2516.33,81.17193548387097,"2026-05-28 10:53:44"
"2017-04","baby","C. 150-500",6,1043.64,173.94000000000003,"2026-05-28 10:53:44"
"2017-04","bed_bath_table","A. 0-50",86,2552.88,29.6846511627907,"2026-05-28 10:53:44"
"2017-04","bed_bath_table","B. 50-150",165,15328.69,92.90115151515151,"2026-05-28 10:53:44"
"2017-04","bed_bath_table","C. 150-500",22,4726.12,214.82363636363635,"2026-05-28 10:53:44"
"2017-04","bed_bath_table","D. 500+",1,1740,1740,"2026-05-28 10:53:44"
"2017-04","books_general_interest","A. 0-50",3,84.88,28.293333333333333,"2026-05-28 10:53:44"
"2017-04","books_general_interest","B. 50-150",9,838.5,93.16666666666667,"2026-05-28 10:53:44"
"2017-04","books_imported","A. 0-50",1,19.99,19.99,"2026-05-28 10:53:44"
"2017-04","books_technical","B. 50-150",1,75,75,"2026-05-28 10:53:44"
"2017-04","christmas_supplies","B. 50-150",1,69,69,"2026-05-28 10:53:44"
"2017-04","cine_photo","B. 50-150",2,118,59,"2026-05-28 10:53:44"
"2017-04","computers_accessories","A. 0-50",59,1831.9199999999998,31.049491525423726,"2026-05-28 10:53:44"
"2017-04","computers_accessories","B. 50-150",44,4156.46,94.465,"2026-05-28 10:53:44"
"2017-04","computers_accessories","C. 150-500",27,6871.28,254.49185185185183,"2026-05-28 10:53:44"
"2017-04","computers_accessories","D. 500+",4,5549.6,1387.4,"2026-05-28 10:53:44"
"2017-04","consoles_games","A. 0-50",8,280.46999999999997,35.058749999999996,"2026-05-28 10:53:44"
"2017-04","consoles_games","B. 50-150",4,334.91999999999996,83.72999999999999,"2026-05-28 10:53:44"
"2017-04","consoles_games","C. 150-500",3,857.6999999999999,285.9,"2026-05-28 10:53:44"
"2017-04","consoles_games","D. 500+",2,2299.79,1149.895,"2026-05-28 10:53:44"
"2017-04","cool_stuff","A. 0-50",10,313.97,31.397000000000002,"2026-05-28 10:53:44"
"2017-04","cool_stuff","B. 50-150",77,8051.67,104.56714285714285,"2026-05-28 10:53:44"
"2017-04","cool_stuff","C. 150-500",24,5415.64,225.65166666666667,"2026-05-28 10:53:44"
"2017-04","cool_stuff","D. 500+",8,7722.8,965.35,"2026-05-28 10:53:44"
"2017-04","costruction_tools_garden","A. 0-50",1,10.91,10.91,"2026-05-28 10:53:44"
"2017-04","costruction_tools_garden","B. 50-150",5,299.5,59.9,"2026-05-28 10:53:44"
"2017-04","costruction_tools_garden","D. 500+",2,1179.8,589.9,"2026-05-28 10:53:44"
"2017-04","costruction_tools_tools","D. 500+",1,729,729,"2026-05-28 10:53:44"
"2017-04","drinks","A. 0-50",6,89.94,14.99,"2026-05-28 10:53:44"
"2017-04","drinks","B. 50-150",1,109.99,109.99,"2026-05-28 10:53:44"
"2017-04","dvds_blu_ray","A. 0-50",1,14.9,14.9,"2026-05-28 10:53:44"
"2017-04","dvds_blu_ray","D. 500+",1,1420,1420,"2026-05-28 10:53:44"
"2017-04","electronics","A. 0-50",29,900.36,31.04689655172414,"2026-05-28 10:53:44"
"2017-04","electronics","B. 50-150",13,1019.09,78.39153846153846,"2026-05-28 10:53:44"
"2017-04","electronics","C. 150-500",4,1402.99,350.7475,"2026-05-28 10:53:44"
"2017-04","electronics","D. 500+",2,1499.8,749.9,"2026-05-28 10:53:44"
"2017-04","fashio_female_clothing","B. 50-150",1,64.9,64.9,"2026-05-28 10:53:44"
"2017-04","fashion_bags_accessories","A. 0-50",28,983.73,35.13321428571429,"2026-05-28 10:53:44"
"2017-04","fashion_bags_accessories","B. 50-150",17,1379.19,81.12882352941176,"2026-05-28 10:53:44"
"2017-04","fashion_bags_accessories","C. 150-500",4,787.88,196.97,"2026-05-28 10:53:44"
"2017-04","fashion_male_clothing","A. 0-50",5,129.59,25.918,"2026-05-28 10:53:44"
"2017-04","fashion_male_clothing","B. 50-150",1,99.9,99.9,"2026-05-28 10:53:44"
"2017-04","fashion_male_clothing","C. 150-500",1,187.2,187.2,"2026-05-28 10:53:44"
"2017-04","fashion_shoes","A. 0-50",11,336.9,30.627272727272725,"2026-05-28 10:53:44"
"2017-04","fashion_shoes","B. 50-150",9,674.1,74.9,"2026-05-28 10:53:44"
"2017-04","fashion_shoes","C. 150-500",3,515.5,171.83333333333334,"2026-05-28 10:53:44"
"2017-04","fashion_sport","A. 0-50",3,124.78999999999999,41.596666666666664,"2026-05-28 10:53:44"
"2017-04","fashion_sport","B. 50-150",1,64.99,64.99,"2026-05-28 10:53:44"
"2017-04","fashion_underwear_beach","A. 0-50",3,36.79,12.263333333333334,"2026-05-28 10:53:44"
"2017-04","fashion_underwear_beach","B. 50-150",1,62,62,"2026-05-28 10:53:44"
"2017-04","fixed_telephony","A. 0-50",4,96.83000000000001,24.207500000000003,"2026-05-28 10:53:44"
"2017-04","fixed_telephony","B. 50-150",1,60,60,"2026-05-28 10:53:44"
"2017-04","fixed_telephony","C. 150-500",1,349,349,"2026-05-28 10:53:44"
"2017-04","food","A. 0-50",3,60.3,20.099999999999998,"2026-05-28 10:53:44"
"2017-04","food","B. 50-150",5,431,86.2,"2026-05-28 10:53:44"
"2017-04","food_drink","A. 0-50",3,47.9,15.966666666666667,"2026-05-28 10:53:44"
"2017-04","furniture_bedroom","C. 150-500",3,628.98,209.66,"2026-05-28 10:53:44"
"2017-04","furniture_decor","A. 0-50",78,2774.6,35.57179487179487,"2026-05-28 10:53:44"
"2017-04","furniture_decor","B. 50-150",80,6604.46,82.55575,"2026-05-28 10:53:44"
"2017-04","furniture_decor","C. 150-500",35,9116.68,260.47657142857145,"2026-05-28 10:53:44"
"2017-04","furniture_decor","D. 500+",1,959.99,959.99,"2026-05-28 10:53:44"
"2017-04","furniture_living_room","A. 0-50",1,29.9,29.9,"2026-05-28 10:53:44"
"2017-04","furniture_living_room","B. 50-150",7,738.75,105.53571428571429,"2026-05-28 10:53:44"
"2017-04","furniture_living_room","C. 150-500",4,1304.69,326.1725,"2026-05-28 10:53:44"
"2017-04","furniture_mattress_and_upholstery","B. 50-150",1,109.4,109.4,"2026-05-28 10:53:44"
"2017-04","garden_tools","A. 0-50",33,983.4399999999999,29.80121212121212,"2026-05-28 10:53:44"
"2017-04","garden_tools","B. 50-150",46,4314.05,93.78369565217392,"2026-05-28 10:53:44"
"2017-04","garden_tools","C. 150-500",27,7654.99,283.51814814814816,"2026-05-28 10:53:44"
"2017-04","garden_tools","D. 500+",5,5427.9,1085.58,"2026-05-28 10:53:44"
"2017-04","health_beauty","A. 0-50",67,1846.79,27.56402985074627,"2026-05-28 10:53:44"
"2017-04","health_beauty","B. 50-150",78,6521.19,83.60499999999999,"2026-05-28 10:53:44"
"2017-04","health_beauty","C. 150-500",37,11183.07,302.2451351351351,"2026-05-28 10:53:44"
"2017-04","health_beauty","D. 500+",4,2980,745,"2026-05-28 10:53:44"
"2017-04","home_appliances","A. 0-50",8,251.39999999999998,31.424999999999997,"2026-05-28 10:53:44"
"2017-04","home_appliances","B. 50-150",1,84,84,"2026-05-28 10:53:44"
"2017-04","home_appliances","C. 150-500",1,164,164,"2026-05-28 10:53:44"
"2017-04","home_appliances_2","C. 150-500",2,799.8,399.9,"2026-05-28 10:53:44"
"2017-04","home_comfort_2","A. 0-50",1,12.9,12.9,"2026-05-28 10:53:44"
"2017-04","home_confort","A. 0-50",5,187.7,37.54,"2026-05-28 10:53:44"
"2017-04","home_confort","B. 50-150",5,449.5,89.9,"2026-05-28 10:53:44"
"2017-04","home_confort","C. 150-500",7,1773.9,253.41428571428574,"2026-05-28 10:53:44"
"2017-04","home_construction","B. 50-150",3,362.49,120.83,"2026-05-28 10:53:44"
"2017-04","home_construction","D. 500+",2,1240.2,620.1,"2026-05-28 10:53:44"
"2017-04","housewares","A. 0-50",97,2711.52,27.95381443298969,"2026-05-28 10:53:44"
"2017-04","housewares","B. 50-150",48,4196.83,87.43395833333334,"2026-05-28 10:53:44"
"2017-04","housewares","C. 150-500",29,5368.63,185.1251724137931,"2026-05-28 10:53:44"
"2017-04","housewares","D. 500+",2,1162.66,581.33,"2026-05-28 10:53:44"
"2017-04","kitchen_dining_laundry_garden_furniture","A. 0-50",5,186.5,37.3,"2026-05-28 10:53:44"
"2017-04","kitchen_dining_laundry_garden_furniture","B. 50-150",3,252.9,84.3,"2026-05-28 10:53:44"
